County,ShortName,CD,Biden,Trump,Total,,,,,,,,,,,,,,,,,,,,,
DuPage (pt.),DuPage,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,
DuPage (pt.),DuPage,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,
DuPage (pt.),DuPage,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,
DuPage (pt.),DuPage,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,
DuPage (pt.),DuPage,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,
DuPage (pt.),DuPage,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Ford (pt.),Ford,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Ford (pt.),Ford,16,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Kane (pt.),Kane,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Kane (pt.),Kane,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Kane (pt.),Kane,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Kane (pt.),Kane,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Kendall (pt.),Kendall,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Kendall (pt.),Kendall,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Lake (pt.),Lake,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Lake (pt.),Lake,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Lake (pt.),Lake,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Madison (pt.),Madison,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Madison (pt.),Madison,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Madison (pt.),Madison,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,
McHenry (pt.),McHenry,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,
McHenry (pt.),McHenry,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,
McLean (pt.),McLean,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,
McLean (pt.),McLean,18,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Peoria (pt.),Peoria,17,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Peoria (pt.),Peoria,18,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Sangamon (pt.),Sangamon,13,0,2,2,0,,,,,,,,,,,,,,,,,,,,
Sangamon (pt.),Sangamon,18,0,4,4,0,,,,,,,,,,,,,,,,,,,,
Stark (pt.),Stark,16,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Stark (pt.),Stark,18,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Tazewell (pt.),Tazewell,17,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Tazewell (pt.),Tazewell,18,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Will (pt.),Will,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Will (pt.),Will,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Will (pt.),Will,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Will (pt.),Will,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Will (pt.),Will,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Will (pt.),Will,16,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Winnebago (pt.),Winnebago,16,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Winnebago (pt.),Winnebago,17,0,0,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Total E/A/P Votes,,,,,,,,,,,,,,,,,,,,,,,,,,
Bond (pt.),Bond,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Champaign (pt.),Champaign,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Cook - Chicago (pt.),CookChicago,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Cook - Suburban (pt.),CookSuburbs,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
DeKalb (pt.),DeKalb,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
DuPage (pt.),DuPage,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Ford (pt.),Ford,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Kane (pt.),Kane,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Kendall (pt.),Kendall,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Lake (pt.),Lake,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Madison (pt.),Madison,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
McHenry (pt.),McHenry,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
McLean (pt.),McLean,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Peoria (pt.),Peoria,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Sangamon (pt.),Sangamon,EV,0,6,6,0,,,,,,,,,,,,,,,,,,,,
Stark (pt.),Stark,EV,0,0,0,,,,,,,,,,,,,,,,,,,,,
Tazewell (pt.),Tazewell,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Will (pt.),Will,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Winnebago (pt.),Winnebago,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
